city,title,url,image,location
Koriyama,"Live camera in Japan, Koriyama",http://www.insecam.org/en/view/691461/,http://133.43.28.115:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Koriyama, Japan"
Koserow,"Live camera in Germany, Koserow",http://www.insecam.org/en/view/990476/,http://87.139.153.80:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Koserow, Germany"
Kosice,"Live camera in Slovakia, Kosice",http://www.insecam.org/en/view/884613/,http://88.212.33.173:8001/oneshotimage1?COUNTER,"Live camera in Kosice, Slovakia"
Kostendorf,"Live camera in Austria, Kostendorf",http://www.insecam.org/en/view/363594/,http://195.70.120.133:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Kostendorf, Austria"
Koszalin,"Live camera in Poland, Koszalin",http://www.insecam.org/en/view/901925/,http://5.185.26.220:8080/?action=stream,"Live camera in Koszalin, Poland"
Krakow,"Live camera in Poland, Krakow",http://www.insecam.org/en/view/853738/,http://46.174.0.29:8888/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Krakow, Poland"
Krakow,"Live camera in Poland, Krakow",http://www.insecam.org/en/view/797849/,http://91.231.60.123:8001/mjpg/video.mjpg,"Live camera in Krakow, Poland"
Krasnokamensk,"Live camera in Russian Federation, Krasnokamensk",http://www.insecam.org/en/view/1003214/,http://176.119.241.11:8001/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Krasnokamensk, Russian Federation"
Krasnovishersk,"Live camera in Russian Federation, Krasnovishersk",http://www.insecam.org/en/view/883821/,http://5.140.165.117:80/GetData.cgi?CH=1,"Live camera in Krasnovishersk, Russian Federation"
Krasnoyarka,"Live camera in Russian Federation, Krasnoyarka",http://www.insecam.org/en/view/885982/,http://37.29.83.206:88/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Krasnoyarka, Russian Federation"
Krasnoyarsk,"Live camera in Russian Federation, Krasnoyarsk",http://www.insecam.org/en/view/960625/,http://5.253.145.176:83/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Krasnoyarsk, Russian Federation"
Krefeld,"Live camera in Germany, KREFELD",http://www.insecam.org/en/view/210562/,http://80.152.244.238:8000/mjpg/video.mjpg,"Live camera in KREFELD, Germany"
Kula,"Live camera in United States, Kula",http://www.insecam.org/en/view/1006784/,http://72.234.42.184:50000/mjpg/video.mjpg,"Live camera in Kula, United States"
Kumamoto,"Live camera in Japan, Kumamoto",http://www.insecam.org/en/view/516713/,http://210.226.45.57:8082/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Kumamoto, Japan"
Kumamoto,"Live camera in Japan, Kumamoto",http://www.insecam.org/en/view/461303/,http://210.226.45.57:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Kumamoto, Japan"
Kundl,"Live camera in Austria, Kundl",http://www.insecam.org/en/view/968760/,http://77.119.230.134:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Kundl, Austria"
Kunsan,"Live camera in Korea, Republic Of, Kunsan",http://www.insecam.org/en/view/855387/,http://118.223.244.51:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Kunsan, Korea, Republic Of"
Kwangmyong,"Live camera in Korea, Republic Of, Kwangmyong",http://www.insecam.org/en/view/962945/,http://175.117.62.60:8000/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Kwangmyong, Korea, Republic Of"
Kyoto,"Live camera in Japan, Kyoto",http://www.insecam.org/en/view/956137/,http://114.156.95.207:50000/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Kyoto, Japan"
Kyoto,"Live camera in Japan, Kyoto",http://www.insecam.org/en/view/808141/,http://114.160.219.217:60001/SnapshotJPEG?Resolution=640x480&amp;Quality=Clarity&amp;COUNTER,"Live camera in Kyoto, Japan"
Kyrksaeterora,"Live camera in Norway, Kyrksaeterora",http://www.insecam.org/en/view/798093/,http://185.137.7.126:80/mjpg/video.mjpg,"Live camera in Kyrksaeterora, Norway"
Kyustendil,"Live camera in Bulgaria, Kyustendil",http://www.insecam.org/en/view/982528/,http://84.252.40.201:80/nph-jpeg.cgi?0,"Live camera in Kyustendil, Bulgaria"
L'Aquila,"Live camera in Italy, L'AQUILA",http://www.insecam.org/en/view/194345/,http://109.239.247.151:5000/oneshotimage1?COUNTER,"Live camera in L'AQUILA, Italy"
La Chaux-De-Fonds,"Live camera in Switzerland, La Chaux-de-Fonds",http://www.insecam.org/en/view/883012/,http://80.83.62.89:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in La Chaux-de-Fonds, Switzerland"
La Jolla,"Live camera in United States, La Jolla",http://www.insecam.org/en/view/714251/,http://132.239.54.225:80/mjpg/video.mjpg,"Live camera in La Jolla, United States"
La Jolla,"Live camera in United States, La Jolla",http://www.insecam.org/en/view/453440/,http://137.110.165.30:80/mjpg/video.mjpg,"Live camera in La Jolla, United States"
La Jolla,"Live camera in United States, La Jolla",http://www.insecam.org/en/view/449246/,http://137.110.165.15:80/mjpg/video.mjpg,"Live camera in La Jolla, United States"
La Jolla,"Live camera in United States, La Jolla",http://www.insecam.org/en/view/371906/,http://137.110.165.41:80/mjpg/video.mjpg,"Live camera in La Jolla, United States"
La Jolla,"Live camera in United States, La Jolla",http://www.insecam.org/en/view/370857/,http://137.110.116.36:80/mjpg/video.mjpg,"Live camera in La Jolla, United States"
La Laguna,"Live camera in Spain, La Laguna",http://www.insecam.org/en/view/721915/,http://161.72.25.5:80/mjpg/video.mjpg,"Live camera in La Laguna, Spain"
La Laguna,"Live camera in Spain, La Laguna",http://www.insecam.org/en/view/451624/,http://161.72.135.23:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in La Laguna, Spain"
La Laguna,"Live camera in Spain, La Laguna",http://www.insecam.org/en/view/444567/,http://161.72.135.5:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in La Laguna, Spain"
La Mendieta,"Live camera in Argentina, La Mendieta",http://www.insecam.org/en/view/1010290/,http://179.62.210.138:8088/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in La Mendieta, Argentina"
La Spezia,"Live camera in Italy, La Spezia",http://www.insecam.org/en/view/1010147/,http://84.33.125.235:8182/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in La Spezia, Italy"
Lagonegro,"Live camera in Italy, Lagonegro",http://www.insecam.org/en/view/1010432/,http://185.77.50.171:81/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Lagonegro, Italy"
Lagos,"Live camera in Nigeria, Lagos",http://www.insecam.org/en/view/921160/,http://155.93.103.154:60001/cgi-bin/snapshot.cgi?chn=0&u=admin&p=&q=0&COUNTER,"Live camera in Lagos, Nigeria"
Lahaina,"Live camera in United States, Lahaina",http://www.insecam.org/en/view/712406/,http://72.253.153.216:81/mjpg/video.mjpg,"Live camera in Lahaina, United States"
Lake Mary,"Live camera in United States, Lake Mary",http://www.insecam.org/en/view/412119/,http://97.68.79.162:80/mjpg/video.mjpg,"Live camera in Lake Mary, United States"
Lancaster,"Live camera in United States, Lancaster",http://www.insecam.org/en/view/1010688/,http://24.154.94.123:80/mjpg/video.mjpg,"Live camera in Lancaster, United States"
Landeck,"Live camera in Austria, Landeck",http://www.insecam.org/en/view/634420/,http://83.218.167.93:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Landeck, Austria"
Lang,"Live camera in Austria, Lang",http://www.insecam.org/en/view/637885/,http://91.224.71.232:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lang, Austria"
Langendorf,"Live camera in Switzerland, Langendorf",http://www.insecam.org/en/view/368152/,http://62.65.143.152:80/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Langendorf, Switzerland"
Langesund,"Live camera in Norway, Langesund",http://www.insecam.org/en/view/1010745/,http://109.247.170.58:8080/mjpg/video.mjpg,"Live camera in Langesund, Norway"
Larnaca,"Live camera in Cyprus, Larnaca",http://www.insecam.org/en/view/429410/,http://213.140.218.213:9000/mjpg/video.mjpg,"Live camera in Larnaca, Cyprus"
Las Vegas,"Live camera in United States, Las Vegas",http://www.insecam.org/en/view/1010772/,http://68.107.160.109:3000/mjpg/video.mjpg,"Live camera in Las Vegas, United States"
Las Vegas,"Live camera in United States, Las Vegas",http://www.insecam.org/en/view/896378/,http://198.71.120.207:86/out.jpg?q=30&id=0.1317044913727916&r=COUNTER,"Live camera in Las Vegas, United States"
Las Vegas,"Live camera in United States, Las Vegas",http://www.insecam.org/en/view/764128/,http://198.71.120.207:8080/cam_1.cgi,"Live camera in Las Vegas, United States"
Lausanne,"Live camera in Switzerland, Lausanne",http://www.insecam.org/en/view/431391/,http://213.3.59.218:81/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lausanne, Switzerland"
Lausanne,"Live camera in Switzerland, Lausanne",http://www.insecam.org/en/view/405713/,http://46.14.203.136:8080/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lausanne, Switzerland"
Lavello,"Live camera in Italy, Lavello",http://www.insecam.org/en/view/996258/,http://185.124.182.119:80/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Lavello, Italy"
Lawrenceville,"Live camera in United States, LAWRENCEVILLE",http://www.insecam.org/en/view/240435/,http://96.38.214.81:80/mjpg/video.mjpg,"Live camera in LAWRENCEVILLE, United States"
Le Touquet-Paris-Pla,"Live camera in France, Le Touquet-Paris-Pla",http://www.insecam.org/en/view/635278/,http://80.11.104.64:90/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Le Touquet-Paris-Pla, France"
Lead,"Live camera in United States, Lead",http://www.insecam.org/en/view/791230/,http://24.230.127.254:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Lead, United States"
Lecco,"Live camera in Italy, Lecco",http://www.insecam.org/en/view/360991/,http://94.101.60.90:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lecco, Italy"
Leek,"Live camera in Netherlands, Leek",http://www.insecam.org/en/view/495311/,http://62.131.207.209:8080/cam_1.cgi,"Live camera in Leek, Netherlands"
Lege-Cap-Ferret,"Live camera in France, Lege-Cap-Ferret",http://www.insecam.org/en/view/1010606/,http://88.126.176.175:50050/mjpg/video.mjpg,"Live camera in Lege-Cap-Ferret, France"
Leipzig,"Live camera in Germany, Leipzig",http://www.insecam.org/en/view/834989/,http://141.57.82.40:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Leipzig, Germany"
Lendava,"Live camera in Slovenia, Lendava",http://www.insecam.org/en/view/965727/,http://194.249.174.194:8081/?action=stream,"Live camera in Lendava, Slovenia"
Lenoir,"Live camera in United States, Lenoir",http://www.insecam.org/en/view/758870/,http://69.77.155.125:80/mjpeg.cgi,"Live camera in Lenoir, United States"
Lenzing,"Live camera in Austria, Lenzing",http://www.insecam.org/en/view/917837/,http://185.118.246.34:80/mjpg/video.mjpg,"Live camera in Lenzing, Austria"
Lewis Center,"Live camera in United States, Lewis Center",http://www.insecam.org/en/view/747685/,http://74.219.190.66:81/cgi-bin/camera?resolution=640&amp;quality=1&amp;Language=0&amp;COUNTER,"Live camera in Lewis Center, United States"
Liben,"Live camera in Czech Republic, Liben",http://www.insecam.org/en/view/825137/,http://185.112.166.158:80/mjpg/video.mjpg,"Live camera in Liben, Czech Republic"
Liberty Center,"Live camera in United States, Liberty Center",http://www.insecam.org/en/view/744797/,http://76.190.79.50:80/mjpg/video.mjpg,"Live camera in Liberty Center, United States"
Lidzbark Warminski,"Live camera in Poland, Lidzbark Warminski",http://www.insecam.org/en/view/444915/,http://213.5.145.5:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lidzbark Warminski, Poland"
Lidzbark Warminski,"Live camera in Poland, Lidzbark Warminski",http://www.insecam.org/en/view/444542/,http://213.5.145.4:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lidzbark Warminski, Poland"
Lillehammer,"Live camera in Norway, Lillehammer",http://www.insecam.org/en/view/299461/,http://77.106.161.186:81/mjpg/video.mjpg,"Live camera in Lillehammer, Norway"
Lima,"Live camera in Peru, Lima",http://www.insecam.org/en/view/988534/,http://190.8.136.209:8001/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Lima, Peru"
Lima,"Live camera in Peru, Lima",http://www.insecam.org/en/view/961887/,http://190.187.25.25:8001/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Lima, Peru"
Linz,"Live camera in Austria, Linz",http://www.insecam.org/en/view/994920/,http://80.66.36.54:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Linz, Austria"
Linz,"Live camera in Austria, Linz",http://www.insecam.org/en/view/993143/,http://212.241.99.194:83/asp/video.cgi,"Live camera in Linz, Austria"
Linz,"Live camera in Austria, Linz",http://www.insecam.org/en/view/951239/,http://80.121.219.220:80/mjpg/video.mjpg,"Live camera in Linz, Austria"
Linz,"Live camera in Austria, Linz",http://www.insecam.org/en/view/935202/,http://212.241.86.15:8090/mjpg/video.mjpg,"Live camera in Linz, Austria"
Linz,"Live camera in Austria, Linz",http://www.insecam.org/en/view/901009/,http://90.146.10.190:80/mjpg/video.mjpg,"Live camera in Linz, Austria"
Linz,"Live camera in Austria, Linz",http://www.insecam.org/en/view/803542/,http://90.152.140.171:81/mjpg/video.mjpg,"Live camera in Linz, Austria"
Lisbon,"Live camera in Portugal, Lisbon",http://www.insecam.org/en/view/862495/,http://94.62.171.159:80/snap.jpg?JpegSize=M&JpegCam=1&r=COUNTER,"Live camera in Lisbon, Portugal"
Litomysl,"Live camera in Czech Republic, Litomysl",http://www.insecam.org/en/view/879002/,http://160.218.110.202:83/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Litomysl, Czech Republic"
Little Rock,"Live camera in United States, Little Rock",http://www.insecam.org/en/view/737609/,http://162.40.158.193:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Little Rock, United States"
Little Rock,"Live camera in United States, LITTLE ROCK",http://www.insecam.org/en/view/212773/,http://50.96.119.241:8001/mjpg/video.mjpg,"Live camera in LITTLE ROCK, United States"
Little Rock,"Live camera in United States, LITTLE ROCK",http://www.insecam.org/en/view/168318/,http://50.96.119.240:8000/mjpg/video.mjpg,"Live camera in LITTLE ROCK, United States"
Liverpool,"Live camera in United Kingdom, Liverpool",http://www.insecam.org/en/view/809464/,http://176.35.124.16:1024/mjpg/video.mjpg,"Live camera in Liverpool, United Kingdom"
Livonia,"Live camera in United States, Livonia",http://www.insecam.org/en/view/1010255/,http://97.69.209.16:9191/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Livonia, United States"
Livonia,"Live camera in United States, Livonia",http://www.insecam.org/en/view/945860/,http://75.144.87.12:80/mjpg/video.mjpg,"Live camera in Livonia, United States"
Livonia,"Live camera in United States, Livonia",http://www.insecam.org/en/view/935201/,http://75.144.87.13:80/mjpg/video.mjpg,"Live camera in Livonia, United States"
Ljubljana,"Live camera in Slovenia, Ljubljana",http://www.insecam.org/en/view/793600/,http://193.2.255.19:8081/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Ljubljana, Slovenia"
Ljubljana,"Live camera in Slovenia, Ljubljana",http://www.insecam.org/en/view/706765/,http://193.77.153.186:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Ljubljana, Slovenia"
Ljubljana,"Live camera in Slovenia, LJUBLJANA",http://www.insecam.org/en/view/188253/,http://193.77.49.122:80/jpg/image.jpg?COUNTER,"Live camera in LJUBLJANA, Slovenia"
Lodz,"Live camera in Poland, Lodz",http://www.insecam.org/en/view/950005/,http://85.89.179.169:80/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Lodz, Poland"
Lofer,"Live camera in Austria, LOFER",http://www.insecam.org/en/view/258585/,http://85.199.1.39:80/mjpg/video.mjpg,"Live camera in LOFER, Austria"
Logan,"Live camera in United States, Logan",http://www.insecam.org/en/view/986159/,http://139.64.168.120:8080/cam_1.cgi,"Live camera in Logan, United States"
Logansport,"Live camera in United States, Logansport",http://www.insecam.org/en/view/943213/,http://98.227.56.144:8083/?action=stream,"Live camera in Logansport, United States"
London,"Live camera in United Kingdom, London",http://www.insecam.org/en/view/1010292/,http://185.254.139.226:8060/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in London, United Kingdom"
London,"Live camera in United Kingdom, London",http://www.insecam.org/en/view/1005618/,http://159.242.74.194:85/mjpg/video.mjpg,"Live camera in London, United Kingdom"
London,"Live camera in United Kingdom, London",http://www.insecam.org/en/view/873170/,http://213.123.193.142:80/mjpg/video.mjpg,"Live camera in London, United Kingdom"
London,"Live camera in United Kingdom, London",http://www.insecam.org/en/view/868732/,http://84.9.135.53:80/oneshotimage1?COUNTER,"Live camera in London, United Kingdom"
London,"Live camera in United Kingdom, London",http://www.insecam.org/en/view/845188/,http://87.75.106.150:8080/mjpg/video.mjpg,"Live camera in London, United Kingdom"
London,"Live camera in United Kingdom, London",http://www.insecam.org/en/view/257932/,http://217.36.68.34:80/mjpg/video.mjpg,"Live camera in London, United Kingdom"
Lopez,"Live camera in United States, Lopez",http://www.insecam.org/en/view/891270/,http://207.32.162.139:80/mjpg/video.mjpg,"Live camera in Lopez, United States"
Los Angeles,"Live camera in United States, Los Angeles",http://www.insecam.org/en/view/1010797/,http://75.81.165.222:80/mjpg/video.mjpg,"Live camera in Los Angeles, United States"
Los Angeles,"Live camera in United States, Los Angeles",http://www.insecam.org/en/view/1001484/,http://24.43.198.26:8001/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Los Angeles, United States"
Los Angeles,"Live camera in United States, Los Angeles",http://www.insecam.org/en/view/989766/,http://67.53.204.42:8001/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Los Angeles, United States"
Los Angeles,"Live camera in United States, Los Angeles",http://www.insecam.org/en/view/978213/,http://67.52.91.214:8001/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Los Angeles, United States"
Los Angeles,"Live camera in United States, Los Angeles",http://www.insecam.org/en/view/886319/,http://76.174.92.213:81/mjpg/video.mjpg,"Live camera in Los Angeles, United States"
Los Angeles,"Live camera in United States, Los Angeles",http://www.insecam.org/en/view/821556/,http://76.80.75.130:81/mjpg/video.mjpg,"Live camera in Los Angeles, United States"
Louisville,"Live camera in United States, Louisville",http://www.insecam.org/en/view/739799/,http://173.14.144.26:80/mjpg/video.mjpg,"Live camera in Louisville, United States"
Louisville,"Live camera in United States, Louisville",http://www.insecam.org/en/view/373097/,http://74.142.179.46:81/mjpg/video.mjpg,"Live camera in Louisville, United States"
Louisville,"Live camera in United States, Louisville",http://www.insecam.org/en/view/328497/,http://74.142.179.46:83/mjpg/video.mjpg,"Live camera in Louisville, United States"
Louisville,"Live camera in United States, LOUISVILLE",http://www.insecam.org/en/view/258715/,http://74.142.49.38:8000/mjpg/video.mjpg,"Live camera in LOUISVILLE, United States"
Louisville,"Live camera in United States, LOUISVILLE",http://www.insecam.org/en/view/258713/,http://74.142.49.38:8001/mjpg/video.mjpg,"Live camera in LOUISVILLE, United States"
Lovech,"Live camera in Bulgaria, Lovech",http://www.insecam.org/en/view/1010219/,http://93.123.55.232:1080/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Lovech, Bulgaria"
Lowell,"Live camera in United States, Lowell",http://www.insecam.org/en/view/456663/,http://74.104.182.38:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Lowell, United States"
Luanda,"Live camera in Angola, Luanda",http://www.insecam.org/en/view/961838/,http://197.148.3.25:8082/webcapture.jpg?command=snap&channel=1?COUNTER,"Live camera in Luanda, Angola"
Lublin,"Live camera in Poland, Lublin",http://www.insecam.org/en/view/899708/,http://212.182.17.136:8080/?action=stream,"Live camera in Lublin, Poland"
Lublin,"Live camera in Poland, Lublin",http://www.insecam.org/en/view/804463/,http://159.255.189.4:8083/mjpg/video.mjpg,"Live camera in Lublin, Poland"
Lublin,"Live camera in Poland, Lublin",http://www.insecam.org/en/view/792008/,http://159.255.189.4:8081/mjpg/video.mjpg,"Live camera in Lublin, Poland"
Lublin,"Live camera in Poland, Lublin",http://www.insecam.org/en/view/792005/,http://159.255.189.4:8080/mjpg/video.mjpg,"Live camera in Lublin, Poland"
Lublin,"Live camera in Poland, Lublin",http://www.insecam.org/en/view/792004/,http://159.255.189.4:8082/mjpg/video.mjpg,"Live camera in Lublin, Poland"
Lublin,"Live camera in Poland, Lublin",http://www.insecam.org/en/view/392125/,http://83.19.238.133:8080/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Lublin, Poland"
Lufkin,"Live camera in United States, LUFKIN",http://www.insecam.org/en/view/240888/,http://173.219.2.65:80/mjpg/video.mjpg,"Live camera in LUFKIN, United States"
Lugano,"Live camera in Switzerland, Lugano",http://www.insecam.org/en/view/881797/,http://213.200.230.69:80/mjpg/video.mjpg,"Live camera in Lugano, Switzerland"
Lugu,"Live camera in Taiwan, Province Of , Lugu",http://www.insecam.org/en/view/857774/,http://125.227.216.86:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Lugu, Taiwan, Province Of"
Luxembourg,"Live camera in Luxembourg, Luxembourg",http://www.insecam.org/en/view/994566/,http://158.64.127.38:81/jpgmulreq/1/image.jpg?key=1516975535684&lq=1&COUNTER,"Live camera in Luxembourg, Luxembourg"
Luxembourg,"Live camera in Luxembourg, LUXEMBOURG",http://www.insecam.org/en/view/237507/,http://88.207.200.192:80/mjpg/video.mjpg,"Live camera in LUXEMBOURG, Luxembourg"
Luzern,"Live camera in Switzerland, Luzern",http://www.insecam.org/en/view/453594/,http://62.202.4.32:80/jpg/image.jpg?COUNTER,"Live camera in Luzern, Switzerland"
Lynn,"Live camera in United States, Lynn",http://www.insecam.org/en/view/689897/,http://173.162.226.105:80/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Lynn, United States"
Lyon,"Live camera in France, Lyon",http://www.insecam.org/en/view/869519/,http://92.154.0.63:1024/oneshotimage1?COUNTER,"Live camera in Lyon, France"
Machida,"Live camera in Japan, Machida",http://www.insecam.org/en/view/418321/,http://221.189.0.181:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Machida, Japan"
Madison,"Live camera in United States, Madison",http://www.insecam.org/en/view/976437/,http://144.92.62.155:80/nph-jpeg.cgi?0,"Live camera in Madison, United States"
Madison,"Live camera in United States, Madison",http://www.insecam.org/en/view/760380/,http://144.92.83.140:80/image?speed=0,"Live camera in Madison, United States"
Madison,"Live camera in United States, Madison",http://www.insecam.org/en/view/467759/,http://24.103.162.83:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Madison, United States"
Madrid,"Live camera in Spain, Madrid",http://www.insecam.org/en/view/998811/,http://81.60.215.31:80/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Madrid, Spain"
Madrid,"Live camera in Spain, Madrid",http://www.insecam.org/en/view/958094/,http://88.28.220.56:8082/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Madrid, Spain"
Madrid,"Live camera in Spain, Madrid",http://www.insecam.org/en/view/921021/,http://81.45.179.112:8080/video/mjpg.cgi,"Live camera in Madrid, Spain"
Madrid,"Live camera in Spain, Madrid",http://www.insecam.org/en/view/880979/,http://88.28.220.56:8084/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Madrid, Spain"
Madrid,"Live camera in Spain, Madrid",http://www.insecam.org/en/view/880977/,http://88.28.220.56:8083/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Madrid, Spain"
Madrid,"Live camera in Spain, Madrid",http://www.insecam.org/en/view/761464/,http://88.28.220.165:8000/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Madrid, Spain"
Maebashi,"Live camera in Japan, Maebashi",http://www.insecam.org/en/view/690976/,http://203.189.39.196:82/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Maebashi, Japan"
Maebashi,"Live camera in Japan, Maebashi",http://www.insecam.org/en/view/690631/,http://203.189.39.196:81/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Maebashi, Japan"
Maebashi,"Live camera in Japan, Maebashi",http://www.insecam.org/en/view/689008/,http://125.199.217.57:8001/-wvhttp-01-/GetOneShot?image_size=640x480&frame_count=1000000000,"Live camera in Maebashi, Japan"
Magny-Le-Hongre,"Live camera in France, Magny-le-Hongre",http://www.insecam.org/en/view/637786/,http://80.15.138.47:82/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Magny-le-Hongre, France"
Mainz,"Live camera in Germany, Mainz",http://www.insecam.org/en/view/525216/,http://134.93.182.99:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Mainz, Germany"
Mala,"Live camera in Sweden, Mala",http://www.insecam.org/en/view/470241/,http://80.88.123.92:80/mjpg/video.mjpg,"Live camera in Mala, Sweden"
Mala,"Live camera in Sweden, Mala",http://www.insecam.org/en/view/470233/,http://80.88.123.97:80/mjpg/video.mjpg,"Live camera in Mala, Sweden"
Mammoth Lakes,"Live camera in United States, Mammoth Lakes",http://www.insecam.org/en/view/999322/,http://70.98.52.54:8090/cgi-bin/viewer/video.jpg?r=COUNTER,"Live camera in Mammoth Lakes, United States"
Manacor,"Live camera in Spain, Manacor",http://www.insecam.org/en/view/885330/,http://37.10.74.190:83/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Manacor, Spain"
Managua,"Live camera in Nicaragua, Managua",http://www.insecam.org/en/view/994962/,http://186.77.56.51:8083/nph-jpeg.cgi?0,"Live camera in Managua, Nicaragua"
Managua,"Live camera in Nicaragua, Managua",http://www.insecam.org/en/view/883253/,http://200.85.175.115:80/mjpg/video.mjpg,"Live camera in Managua, Nicaragua"
Mancha Real,"Live camera in Spain, Mancha Real",http://www.insecam.org/en/view/895868/,http://2.136.124.194:83/mjpg/video.mjpg,"Live camera in Mancha Real, Spain"
Manchester,"Live camera in United States, MANCHESTER",http://www.insecam.org/en/view/168474/,http://209.23.238.227:80/mjpg/video.mjpg,"Live camera in MANCHESTER, United States"
Manizales,"Live camera in Colombia, Manizales",http://www.insecam.org/en/view/993019/,http://181.133.80.199:89/mjpg/video.mjpg,"Live camera in Manizales, Colombia"
Mankato,"Live camera in United States, Mankato",http://www.insecam.org/en/view/849718/,http://198.160.171.197:80/mjpg/video.mjpg,"Live camera in Mankato, United States"
Mankato,"Live camera in United States, Mankato",http://www.insecam.org/en/view/423527/,http://198.160.171.194:80/cgi-bin/faststream.jpg?stream=half&fps=15&rand=COUNTER,"Live camera in Mankato, United States"
Marietta,"Live camera in United States, Marietta",http://www.insecam.org/en/view/1010633/,http://50.221.183.24:80/mjpg/video.mjpg,"Live camera in Marietta, United States"
Marietta,"Live camera in United States, Marietta",http://www.insecam.org/en/view/920306/,http://66.76.193.12:8001/jpg/image.jpg?COUNTER,"Live camera in Marietta, United States"
